URI,ResourceType,Methods,Actions,Status,Manufacturer,Model,PartNumber,SerialNumber,UUID
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID6_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA2_RMID7_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID0_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID0_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID0_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID1_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID1_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID1_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID2_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID2_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID2_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID3_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID3_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID3_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID4_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID4_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID4_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID5_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID5_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID5_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID6_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID6_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID6_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID7_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID7_RDT_MBM_LOCAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA61_RMID7_RDT_MBM_TOTAL,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID0_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID1_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID2_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID3_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID4_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID5_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID6_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricDefinitions/PMT_Socket0_0x477e9373_CHA62_RMID7_RDT_CMT,#MetricDefinition.v1_3_4.MetricDefinition,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions,#MetricReportDefinitionCollection.MetricReportDefinitionCollection,"GET,POST",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/AvgPowerConsumptionDay,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/AvgPowerConsumptionHour,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/AvgPowerConsumptionWeek,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/BroadcomEvent,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/CPUMemMetrics,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/CUPSMetrics,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/MaxPowerConsumptionDay,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/MaxPowerConsumptionHour,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/MaxPowerConsumptionWeek,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/MinPowerConsumptionDay,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/MinPowerConsumptionHour,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReportDefinitions/MinPowerConsumptionWeek,#MetricReportDefinition.v1_4_6.MetricReportDefinition,"GET,PATCH,DELETE",,200,,,,,
/redfish/v1/TelemetryService/MetricReports,#MetricReportCollection.MetricReportCollection,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/AvgPowerConsumptionDay,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/AvgPowerConsumptionHour,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/AvgPowerConsumptionWeek,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/BroadcomEvent,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/CPUMemMetrics,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/CUPSMetrics,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/MaxPowerConsumptionDay,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/MaxPowerConsumptionHour,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/MaxPowerConsumptionWeek,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/MinPowerConsumptionDay,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/MinPowerConsumptionHour,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/TelemetryService/MetricReports/MinPowerConsumptionWeek,#MetricReport.v1_5_2.MetricReport,GET,,200,,,,,
/redfish/v1/UpdateService,#UpdateService.v1_16_0.UpdateService,"GET,PATCH",,200,,,,,
/redfish/v1/UpdateService/FirmwareInventory,#SoftwareInventoryCollection.SoftwareInventoryCollection,GET,,200,,,,,
/redfish/v1/UpdateService/FirmwareInventory/BIOS,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,Supermicro,,,,
/redfish/v1/UpdateService/FirmwareInventory/BMC,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,Supermicro,,,,
/redfish/v1/UpdateService/FirmwareInventory/Backup_BIOS,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,,,,,
/redfish/v1/UpdateService/FirmwareInventory/Backup_BMC,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,Supermicro,,,,
/redfish/v1/UpdateService/FirmwareInventory/Capsule_BIOS,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,Supermicro,,,,
/redfish/v1/UpdateService/FirmwareInventory/Golden_BIOS,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,,,,,
/redfish/v1/UpdateService/FirmwareInventory/Golden_BMC,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,Supermicro,,,,
/redfish/v1/UpdateService/FirmwareInventory/Golden_Motherboard_CPLD_1,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,,,,,
/redfish/v1/UpdateService/FirmwareInventory/Motherboard_CPLD_1,#SoftwareInventory.v1_12_0.SoftwareInventory,"GET,PATCH",,200,,,,,
/redfish/v1/UpdateService/Oem/Supermicro/BMCConfig,#SupermicroBMCConfig.v1_0_0.SupermicroBMCConfig,GET,"SupermicroBMCConfig.Download,SupermicroBMCConfig.Upload",200,,,,,
/redfish/v1/UpdateService/Oem/Supermicro/SSLCert,#SSLCert.v1_0_0.SSLCert,GET,SmcSSLCert.Upload,200,,,,,
/redfish/v1/UpdateService/UpdateServiceCapabilities,#UpdateServiceCapabilities.v1_0_0.UpdateServiceCapabilities,GET,,200,,,,,
